"Var1","Var2","Var3","Var4","simid"
5,3,6,4,2615
6,3,6,4,2616
7,3,6,4,2617
8,3,6,4,2618
9,3,6,4,2619
1,4,6,4,2620
2,4,6,4,2621
3,4,6,4,2622
4,4,6,4,2623
5,4,6,4,2624
6,4,6,4,2625
7,4,6,4,2626
8,4,6,4,2627
9,4,6,4,2628
1,5,6,4,2629
2,5,6,4,2630
3,5,6,4,2631
4,5,6,4,2632
5,5,6,4,2633
6,5,6,4,2634
7,5,6,4,2635
8,5,6,4,2636
9,5,6,4,2637
1,6,6,4,2638
2,6,6,4,2639
3,6,6,4,2640
4,6,6,4,2641
5,6,6,4,2642
6,6,6,4,2643
7,6,6,4,2644
8,6,6,4,2645
9,6,6,4,2646
1,7,6,4,2647
2,7,6,4,2648
3,7,6,4,2649
4,7,6,4,2650
5,7,6,4,2651
6,7,6,4,2652
7,7,6,4,2653
8,7,6,4,2654
9,7,6,4,2655
1,8,6,4,2656
2,8,6,4,2657
3,8,6,4,2658
4,8,6,4,2659
5,8,6,4,2660
6,8,6,4,2661
7,8,6,4,2662
8,8,6,4,2663
9,8,6,4,2664
1,9,6,4,2665
2,9,6,4,2666
3,9,6,4,2667
4,9,6,4,2668
5,9,6,4,2669
6,9,6,4,2670
7,9,6,4,2671
8,9,6,4,2672
9,9,6,4,2673
1,1,7,4,2674
2,1,7,4,2675
3,1,7,4,2676
4,1,7,4,2677
5,1,7,4,2678
6,1,7,4,2679
7,1,7,4,2680
8,1,7,4,2681
9,1,7,4,2682
1,2,7,4,2683
2,2,7,4,2684
3,2,7,4,2685
4,2,7,4,2686
5,2,7,4,2687
6,2,7,4,2688
7,2,7,4,2689
8,2,7,4,2690
9,2,7,4,2691
1,3,7,4,2692
2,3,7,4,2693
3,3,7,4,2694
4,3,7,4,2695
5,3,7,4,2696
6,3,7,4,2697
7,3,7,4,2698
8,3,7,4,2699
9,3,7,4,2700
1,4,7,4,2701
2,4,7,4,2702
3,4,7,4,2703
4,4,7,4,2704
5,4,7,4,2705
6,4,7,4,2706
7,4,7,4,2707
8,4,7,4,2708
9,4,7,4,2709
1,5,7,4,2710
2,5,7,4,2711
3,5,7,4,2712
4,5,7,4,2713
5,5,7,4,2714
6,5,7,4,2715
7,5,7,4,2716
8,5,7,4,2717
9,5,7,4,2718
1,6,7,4,2719
2,6,7,4,2720
3,6,7,4,2721
4,6,7,4,2722
5,6,7,4,2723
6,6,7,4,2724
7,6,7,4,2725
8,6,7,4,2726
9,6,7,4,2727
1,7,7,4,2728
2,7,7,4,2729
3,7,7,4,2730
4,7,7,4,2731
5,7,7,4,2732
6,7,7,4,2733
7,7,7,4,2734
8,7,7,4,2735
9,7,7,4,2736
1,8,7,4,2737
2,8,7,4,2738
3,8,7,4,2739
4,8,7,4,2740
5,8,7,4,2741
6,8,7,4,2742
7,8,7,4,2743
8,8,7,4,2744
9,8,7,4,2745
1,9,7,4,2746
2,9,7,4,2747
3,9,7,4,2748
4,9,7,4,2749
5,9,7,4,2750
6,9,7,4,2751
7,9,7,4,2752
8,9,7,4,2753
9,9,7,4,2754
1,1,8,4,2755
2,1,8,4,2756
3,1,8,4,2757
4,1,8,4,2758
5,1,8,4,2759
6,1,8,4,2760
7,1,8,4,2761
8,1,8,4,2762
9,1,8,4,2763
1,2,8,4,2764
2,2,8,4,2765
3,2,8,4,2766
4,2,8,4,2767
5,2,8,4,2768
6,2,8,4,2769
7,2,8,4,2770
8,2,8,4,2771
9,2,8,4,2772
1,3,8,4,2773
2,3,8,4,2774
3,3,8,4,2775
4,3,8,4,2776
5,3,8,4,2777
6,3,8,4,2778
7,3,8,4,2779
8,3,8,4,2780
9,3,8,4,2781
1,4,8,4,2782
2,4,8,4,2783
3,4,8,4,2784
4,4,8,4,2785
5,4,8,4,2786
6,4,8,4,2787
7,4,8,4,2788
8,4,8,4,2789
9,4,8,4,2790
1,5,8,4,2791
2,5,8,4,2792
3,5,8,4,2793
4,5,8,4,2794
5,5,8,4,2795
6,5,8,4,2796
7,5,8,4,2797
8,5,8,4,2798
9,5,8,4,2799
1,6,8,4,2800
2,6,8,4,2801
3,6,8,4,2802
4,6,8,4,2803
5,6,8,4,2804
6,6,8,4,2805
7,6,8,4,2806
8,6,8,4,2807
9,6,8,4,2808
1,7,8,4,2809
2,7,8,4,2810
3,7,8,4,2811
4,7,8,4,2812
5,7,8,4,2813
6,7,8,4,2814
7,7,8,4,2815
8,7,8,4,2816
9,7,8,4,2817
1,8,8,4,2818
2,8,8,4,2819
3,8,8,4,2820
4,8,8,4,2821
5,8,8,4,2822
6,8,8,4,2823
7,8,8,4,2824
8,8,8,4,2825
9,8,8,4,2826
1,9,8,4,2827
2,9,8,4,2828
3,9,8,4,2829
4,9,8,4,2830
5,9,8,4,2831
6,9,8,4,2832
7,9,8,4,2833
8,9,8,4,2834
9,9,8,4,2835
1,1,9,4,2836
2,1,9,4,2837
3,1,9,4,2838
4,1,9,4,2839
5,1,9,4,2840
6,1,9,4,2841
7,1,9,4,2842
8,1,9,4,2843
9,1,9,4,2844
1,2,9,4,2845
2,2,9,4,2846
3,2,9,4,2847
4,2,9,4,2848
5,2,9,4,2849
6,2,9,4,2850
7,2,9,4,2851
8,2,9,4,2852
9,2,9,4,2853
1,3,9,4,2854
2,3,9,4,2855
3,3,9,4,2856
4,3,9,4,2857
5,3,9,4,2858
6,3,9,4,2859
7,3,9,4,2860
8,3,9,4,2861
9,3,9,4,2862
1,4,9,4,2863
2,4,9,4,2864
3,4,9,4,2865
4,4,9,4,2866
5,4,9,4,2867
6,4,9,4,2868
7,4,9,4,2869
8,4,9,4,2870
9,4,9,4,2871
1,5,9,4,2872
2,5,9,4,2873
3,5,9,4,2874
4,5,9,4,2875
5,5,9,4,2876
6,5,9,4,2877
7,5,9,4,2878
8,5,9,4,2879
9,5,9,4,2880
1,6,9,4,2881
2,6,9,4,2882
3,6,9,4,2883
4,6,9,4,2884
5,6,9,4,2885
6,6,9,4,2886
7,6,9,4,2887
8,6,9,4,2888
9,6,9,4,2889
1,7,9,4,2890
2,7,9,4,2891
3,7,9,4,2892
4,7,9,4,2893
5,7,9,4,2894
6,7,9,4,2895
7,7,9,4,2896
8,7,9,4,2897
9,7,9,4,2898
1,8,9,4,2899
2,8,9,4,2900
3,8,9,4,2901
4,8,9,4,2902
5,8,9,4,2903
6,8,9,4,2904
7,8,9,4,2905
8,8,9,4,2906
9,8,9,4,2907
1,9,9,4,2908
2,9,9,4,2909
3,9,9,4,2910
4,9,9,4,2911
5,9,9,4,2912
6,9,9,4,2913
7,9,9,4,2914
8,9,9,4,2915
9,9,9,4,2916
1,1,1,5,2917
2,1,1,5,2918
3,1,1,5,2919
4,1,1,5,2920
5,1,1,5,2921
6,1,1,5,2922
7,1,1,5,2923
8,1,1,5,2924
9,1,1,5,2925
1,2,1,5,2926
2,2,1,5,2927
3,2,1,5,2928
4,2,1,5,2929
5,2,1,5,2930
6,2,1,5,2931
7,2,1,5,2932
8,2,1,5,2933
9,2,1,5,2934
1,3,1,5,2935
2,3,1,5,2936
3,3,1,5,2937
4,3,1,5,2938
5,3,1,5,2939
6,3,1,5,2940
7,3,1,5,2941
8,3,1,5,2942
9,3,1,5,2943
1,4,1,5,2944
2,4,1,5,2945
3,4,1,5,2946
4,4,1,5,2947
5,4,1,5,2948
6,4,1,5,2949
7,4,1,5,2950
8,4,1,5,2951
9,4,1,5,2952
1,5,1,5,2953
2,5,1,5,2954
3,5,1,5,2955
4,5,1,5,2956
5,5,1,5,2957
6,5,1,5,2958
7,5,1,5,2959
8,5,1,5,2960
9,5,1,5,2961
1,6,1,5,2962
2,6,1,5,2963
3,6,1,5,2964
4,6,1,5,2965
5,6,1,5,2966
6,6,1,5,2967
7,6,1,5,2968
8,6,1,5,2969
9,6,1,5,2970
1,7,1,5,2971
2,7,1,5,2972
3,7,1,5,2973
4,7,1,5,2974
5,7,1,5,2975
6,7,1,5,2976
7,7,1,5,2977
8,7,1,5,2978
9,7,1,5,2979
1,8,1,5,2980
2,8,1,5,2981
3,8,1,5,2982
4,8,1,5,2983
5,8,1,5,2984
6,8,1,5,2985
7,8,1,5,2986
8,8,1,5,2987
9,8,1,5,2988
1,9,1,5,2989
2,9,1,5,2990
3,9,1,5,2991
4,9,1,5,2992
5,9,1,5,2993
6,9,1,5,2994
7,9,1,5,2995
8,9,1,5,2996
9,9,1,5,2997
1,1,2,5,2998
2,1,2,5,2999
3,1,2,5,3000
4,1,2,5,3001
5,1,2,5,3002
6,1,2,5,3003
7,1,2,5,3004
8,1,2,5,3005
9,1,2,5,3006
1,2,2,5,3007
2,2,2,5,3008
3,2,2,5,3009
4,2,2,5,3010
5,2,2,5,3011
6,2,2,5,3012
7,2,2,5,3013
8,2,2,5,3014
9,2,2,5,3015
1,3,2,5,3016
2,3,2,5,3017
3,3,2,5,3018
4,3,2,5,3019
5,3,2,5,3020
6,3,2,5,3021
7,3,2,5,3022
8,3,2,5,3023
9,3,2,5,3024
1,4,2,5,3025
2,4,2,5,3026
3,4,2,5,3027
4,4,2,5,3028
5,4,2,5,3029
6,4,2,5,3030
7,4,2,5,3031
8,4,2,5,3032
9,4,2,5,3033
1,5,2,5,3034
2,5,2,5,3035
3,5,2,5,3036
4,5,2,5,3037
5,5,2,5,3038
6,5,2,5,3039
7,5,2,5,3040
8,5,2,5,3041
9,5,2,5,3042
1,6,2,5,3043
2,6,2,5,3044
3,6,2,5,3045
4,6,2,5,3046
5,6,2,5,3047
6,6,2,5,3048
7,6,2,5,3049
8,6,2,5,3050
9,6,2,5,3051
1,7,2,5,3052
2,7,2,5,3053
3,7,2,5,3054
4,7,2,5,3055
5,7,2,5,3056
6,7,2,5,3057
7,7,2,5,3058
8,7,2,5,3059
9,7,2,5,3060
1,8,2,5,3061
2,8,2,5,3062
3,8,2,5,3063
4,8,2,5,3064
5,8,2,5,3065
6,8,2,5,3066
7,8,2,5,3067
8,8,2,5,3068
9,8,2,5,3069
1,9,2,5,3070
2,9,2,5,3071
3,9,2,5,3072
4,9,2,5,3073
5,9,2,5,3074
6,9,2,5,3075
7,9,2,5,3076
8,9,2,5,3077
9,9,2,5,3078
1,1,3,5,3079
2,1,3,5,3080
3,1,3,5,3081
4,1,3,5,3082
5,1,3,5,3083
6,1,3,5,3084
7,1,3,5,3085
8,1,3,5,3086
9,1,3,5,3087
1,2,3,5,3088
2,2,3,5,3089
3,2,3,5,3090
4,2,3,5,3091
5,2,3,5,3092
6,2,3,5,3093
7,2,3,5,3094
8,2,3,5,3095
9,2,3,5,3096
1,3,3,5,3097
2,3,3,5,3098
3,3,3,5,3099
4,3,3,5,3100
5,3,3,5,3101
6,3,3,5,3102
7,3,3,5,3103
8,3,3,5,3104
9,3,3,5,3105
1,4,3,5,3106
2,4,3,5,3107
3,4,3,5,3108
4,4,3,5,3109
5,4,3,5,3110
6,4,3,5,3111
7,4,3,5,3112
8,4,3,5,3113
9,4,3,5,3114
1,5,3,5,3115
2,5,3,5,3116
3,5,3,5,3117
4,5,3,5,3118
5,5,3,5,3119
6,5,3,5,3120
7,5,3,5,3121
8,5,3,5,3122
9,5,3,5,3123
1,6,3,5,3124
2,6,3,5,3125
3,6,3,5,3126
4,6,3,5,3127
5,6,3,5,3128
6,6,3,5,3129
7,6,3,5,3130
8,6,3,5,3131
9,6,3,5,3132
1,7,3,5,3133
2,7,3,5,3134
3,7,3,5,3135
4,7,3,5,3136
5,7,3,5,3137
6,7,3,5,3138
7,7,3,5,3139
8,7,3,5,3140
9,7,3,5,3141
1,8,3,5,3142
2,8,3,5,3143
3,8,3,5,3144
4,8,3,5,3145
5,8,3,5,3146
6,8,3,5,3147
7,8,3,5,3148
8,8,3,5,3149
9,8,3,5,3150
1,9,3,5,3151
2,9,3,5,3152
3,9,3,5,3153
4,9,3,5,3154
5,9,3,5,3155
6,9,3,5,3156
7,9,3,5,3157
8,9,3,5,3158
9,9,3,5,3159
1,1,4,5,3160
2,1,4,5,3161
3,1,4,5,3162
4,1,4,5,3163
5,1,4,5,3164
6,1,4,5,3165
7,1,4,5,3166
8,1,4,5,3167
9,1,4,5,3168
1,2,4,5,3169
2,2,4,5,3170
3,2,4,5,3171
4,2,4,5,3172
5,2,4,5,3173
6,2,4,5,3174
7,2,4,5,3175
8,2,4,5,3176
9,2,4,5,3177
1,3,4,5,3178
2,3,4,5,3179
3,3,4,5,3180
4,3,4,5,3181
5,3,4,5,3182
6,3,4,5,3183
7,3,4,5,3184
8,3,4,5,3185
9,3,4,5,3186
1,4,4,5,3187
2,4,4,5,3188
3,4,4,5,3189
4,4,4,5,3190
5,4,4,5,3191
6,4,4,5,3192
7,4,4,5,3193
8,4,4,5,3194
9,4,4,5,3195
1,5,4,5,3196
2,5,4,5,3197
3,5,4,5,3198
4,5,4,5,3199
5,5,4,5,3200
6,5,4,5,3201
7,5,4,5,3202
8,5,4,5,3203
9,5,4,5,3204
1,6,4,5,3205
2,6,4,5,3206
3,6,4,5,3207
4,6,4,5,3208
5,6,4,5,3209
6,6,4,5,3210
7,6,4,5,3211
8,6,4,5,3212
9,6,4,5,3213
1,7,4,5,3214
2,7,4,5,3215
3,7,4,5,3216
4,7,4,5,3217
5,7,4,5,3218
6,7,4,5,3219
7,7,4,5,3220
8,7,4,5,3221
9,7,4,5,3222
1,8,4,5,3223
2,8,4,5,3224
3,8,4,5,3225
4,8,4,5,3226
5,8,4,5,3227
6,8,4,5,3228
7,8,4,5,3229
8,8,4,5,3230
9,8,4,5,3231
1,9,4,5,3232
2,9,4,5,3233
3,9,4,5,3234
4,9,4,5,3235
5,9,4,5,3236
6,9,4,5,3237
7,9,4,5,3238
8,9,4,5,3239
9,9,4,5,3240
1,1,5,5,3241
2,1,5,5,3242
3,1,5,5,3243
4,1,5,5,3244
5,1,5,5,3245
6,1,5,5,3246
7,1,5,5,3247
8,1,5,5,3248
9,1,5,5,3249
1,2,5,5,3250
2,2,5,5,3251
3,2,5,5,3252
4,2,5,5,3253
5,2,5,5,3254
6,2,5,5,3255
7,2,5,5,3256
8,2,5,5,3257
9,2,5,5,3258
1,3,5,5,3259
2,3,5,5,3260
3,3,5,5,3261
4,3,5,5,3262
5,3,5,5,3263
6,3,5,5,3264
7,3,5,5,3265
8,3,5,5,3266
9,3,5,5,3267
1,4,5,5,3268
2,4,5,5,3269
3,4,5,5,3270
4,4,5,5,3271
5,4,5,5,3272
6,4,5,5,3273
7,4,5,5,3274
8,4,5,5,3275
9,4,5,5,3276
1,5,5,5,3277
2,5,5,5,3278
3,5,5,5,3279
4,5,5,5,3280
5,5,5,5,3281
6,5,5,5,3282
7,5,5,5,3283
8,5,5,5,3284
9,5,5,5,3285
1,6,5,5,3286
2,6,5,5,3287
3,6,5,5,3288
4,6,5,5,3289
5,6,5,5,3290
6,6,5,5,3291
7,6,5,5,3292
8,6,5,5,3293
9,6,5,5,3294
1,7,5,5,3295
2,7,5,5,3296
3,7,5,5,3297
4,7,5,5,3298
5,7,5,5,3299
6,7,5,5,3300
7,7,5,5,3301
8,7,5,5,3302
9,7,5,5,3303
1,8,5,5,3304
2,8,5,5,3305
3,8,5,5,3306
4,8,5,5,3307
5,8,5,5,3308
6,8,5,5,3309
7,8,5,5,3310
8,8,5,5,3311
9,8,5,5,3312
1,9,5,5,3313
2,9,5,5,3314
3,9,5,5,3315
4,9,5,5,3316
5,9,5,5,3317
6,9,5,5,3318
7,9,5,5,3319
8,9,5,5,3320
9,9,5,5,3321
1,1,6,5,3322
2,1,6,5,3323
3,1,6,5,3324
4,1,6,5,3325
5,1,6,5,3326
6,1,6,5,3327
7,1,6,5,3328
8,1,6,5,3329
9,1,6,5,3330
1,2,6,5,3331
2,2,6,5,3332
3,2,6,5,3333
4,2,6,5,3334
5,2,6,5,3335
6,2,6,5,3336
7,2,6,5,3337
8,2,6,5,3338
9,2,6,5,3339
1,3,6,5,3340
2,3,6,5,3341
3,3,6,5,3342
4,3,6,5,3343
5,3,6,5,3344
6,3,6,5,3345
7,3,6,5,3346
8,3,6,5,3347
9,3,6,5,3348
1,4,6,5,3349
2,4,6,5,3350
3,4,6,5,3351
4,4,6,5,3352
5,4,6,5,3353
6,4,6,5,3354
7,4,6,5,3355
8,4,6,5,3356
9,4,6,5,3357
1,5,6,5,3358
2,5,6,5,3359
3,5,6,5,3360
4,5,6,5,3361
5,5,6,5,3362
6,5,6,5,3363
7,5,6,5,3364
8,5,6,5,3365
9,5,6,5,3366
1,6,6,5,3367
2,6,6,5,3368
3,6,6,5,3369
4,6,6,5,3370
5,6,6,5,3371
6,6,6,5,3372
7,6,6,5,3373
8,6,6,5,3374
9,6,6,5,3375
1,7,6,5,3376
2,7,6,5,3377
3,7,6,5,3378
4,7,6,5,3379
5,7,6,5,3380
6,7,6,5,3381
7,7,6,5,3382
8,7,6,5,3383
9,7,6,5,3384
1,8,6,5,3385
2,8,6,5,3386
3,8,6,5,3387
4,8,6,5,3388
5,8,6,5,3389
6,8,6,5,3390
7,8,6,5,3391
8,8,6,5,3392
9,8,6,5,3393
1,9,6,5,3394
2,9,6,5,3395
3,9,6,5,3396
4,9,6,5,3397
5,9,6,5,3398
6,9,6,5,3399
7,9,6,5,3400
8,9,6,5,3401
9,9,6,5,3402
1,1,7,5,3403
2,1,7,5,3404
3,1,7,5,3405
4,1,7,5,3406
5,1,7,5,3407
6,1,7,5,3408
7,1,7,5,3409
8,1,7,5,3410
9,1,7,5,3411
1,2,7,5,3412
2,2,7,5,3413
3,2,7,5,3414
4,2,7,5,3415
5,2,7,5,3416
6,2,7,5,3417
7,2,7,5,3418
8,2,7,5,3419
9,2,7,5,3420
1,3,7,5,3421
2,3,7,5,3422
3,3,7,5,3423
4,3,7,5,3424
5,3,7,5,3425
6,3,7,5,3426
7,3,7,5,3427
8,3,7,5,3428
9,3,7,5,3429
1,4,7,5,3430
2,4,7,5,3431
3,4,7,5,3432
4,4,7,5,3433
5,4,7,5,3434
6,4,7,5,3435
7,4,7,5,3436
8,4,7,5,3437
9,4,7,5,3438
1,5,7,5,3439
2,5,7,5,3440
3,5,7,5,3441
4,5,7,5,3442
5,5,7,5,3443
6,5,7,5,3444
7,5,7,5,3445
8,5,7,5,3446
9,5,7,5,3447
1,6,7,5,3448
2,6,7,5,3449
3,6,7,5,3450
4,6,7,5,3451
5,6,7,5,3452
6,6,7,5,3453
7,6,7,5,3454
8,6,7,5,3455
9,6,7,5,3456
1,7,7,5,3457
2,7,7,5,3458
3,7,7,5,3459
4,7,7,5,3460
5,7,7,5,3461
6,7,7,5,3462
7,7,7,5,3463
8,7,7,5,3464
9,7,7,5,3465
1,8,7,5,3466
2,8,7,5,3467
3,8,7,5,3468
4,8,7,5,3469
5,8,7,5,3470
6,8,7,5,3471
7,8,7,5,3472
8,8,7,5,3473
9,8,7,5,3474
1,9,7,5,3475
2,9,7,5,3476
3,9,7,5,3477
4,9,7,5,3478
5,9,7,5,3479
6,9,7,5,3480
7,9,7,5,3481
8,9,7,5,3482
9,9,7,5,3483
1,1,8,5,3484
2,1,8,5,3485
3,1,8,5,3486
4,1,8,5,3487
5,1,8,5,3488
6,1,8,5,3489
7,1,8,5,3490
8,1,8,5,3491
9,1,8,5,3492
1,2,8,5,3493
2,2,8,5,3494
3,2,8,5,3495
4,2,8,5,3496
5,2,8,5,3497
6,2,8,5,3498
7,2,8,5,3499
8,2,8,5,3500
9,2,8,5,3501
1,3,8,5,3502
2,3,8,5,3503
3,3,8,5,3504
4,3,8,5,3505
5,3,8,5,3506
6,3,8,5,3507
7,3,8,5,3508
8,3,8,5,3509
9,3,8,5,3510
1,4,8,5,3511
2,4,8,5,3512
3,4,8,5,3513
4,4,8,5,3514
5,4,8,5,3515
6,4,8,5,3516
7,4,8,5,3517
8,4,8,5,3518
9,4,8,5,3519
1,5,8,5,3520
2,5,8,5,3521
3,5,8,5,3522
4,5,8,5,3523
5,5,8,5,3524
6,5,8,5,3525
7,5,8,5,3526
8,5,8,5,3527
9,5,8,5,3528
1,6,8,5,3529
2,6,8,5,3530
3,6,8,5,3531
4,6,8,5,3532
5,6,8,5,3533
6,6,8,5,3534
7,6,8,5,3535
8,6,8,5,3536
9,6,8,5,3537
1,7,8,5,3538
2,7,8,5,3539
3,7,8,5,3540
4,7,8,5,3541
5,7,8,5,3542
6,7,8,5,3543
7,7,8,5,3544
8,7,8,5,3545
9,7,8,5,3546
1,8,8,5,3547
2,8,8,5,3548
3,8,8,5,3549
4,8,8,5,3550
5,8,8,5,3551
6,8,8,5,3552
7,8,8,5,3553
8,8,8,5,3554
9,8,8,5,3555
1,9,8,5,3556
2,9,8,5,3557
3,9,8,5,3558
4,9,8,5,3559
5,9,8,5,3560
6,9,8,5,3561
7,9,8,5,3562
8,9,8,5,3563
9,9,8,5,3564
1,1,9,5,3565
2,1,9,5,3566
3,1,9,5,3567
4,1,9,5,3568
5,1,9,5,3569
6,1,9,5,3570
7,1,9,5,3571
8,1,9,5,3572
9,1,9,5,3573
1,2,9,5,3574
2,2,9,5,3575
3,2,9,5,3576
4,2,9,5,3577
5,2,9,5,3578
6,2,9,5,3579
7,2,9,5,3580
8,2,9,5,3581
9,2,9,5,3582
1,3,9,5,3583
2,3,9,5,3584
3,3,9,5,3585
4,3,9,5,3586
5,3,9,5,3587
6,3,9,5,3588
7,3,9,5,3589
8,3,9,5,3590
9,3,9,5,3591
1,4,9,5,3592
2,4,9,5,3593
3,4,9,5,3594
4,4,9,5,3595
5,4,9,5,3596
6,4,9,5,3597
7,4,9,5,3598
8,4,9,5,3599
9,4,9,5,3600
1,5,9,5,3601
2,5,9,5,3602
3,5,9,5,3603
4,5,9,5,3604
5,5,9,5,3605
6,5,9,5,3606
7,5,9,5,3607
8,5,9,5,3608
9,5,9,5,3609
1,6,9,5,3610
2,6,9,5,3611
3,6,9,5,3612
4,6,9,5,3613
5,6,9,5,3614
6,6,9,5,3615
7,6,9,5,3616
8,6,9,5,3617
9,6,9,5,3618
1,7,9,5,3619
2,7,9,5,3620
3,7,9,5,3621
4,7,9,5,3622
5,7,9,5,3623
6,7,9,5,3624
7,7,9,5,3625
8,7,9,5,3626
9,7,9,5,3627
1,8,9,5,3628
2,8,9,5,3629
3,8,9,5,3630
4,8,9,5,3631
5,8,9,5,3632
6,8,9,5,3633
7,8,9,5,3634
8,8,9,5,3635
9,8,9,5,3636
1,9,9,5,3637
2,9,9,5,3638
3,9,9,5,3639
4,9,9,5,3640
5,9,9,5,3641
6,9,9,5,3642
7,9,9,5,3643
8,9,9,5,3644
9,9,9,5,3645
1,1,1,6,3646
2,1,1,6,3647
3,1,1,6,3648
4,1,1,6,3649
5,1,1,6,3650
6,1,1,6,3651
7,1,1,6,3652
8,1,1,6,3653
9,1,1,6,3654
1,2,1,6,3655
2,2,1,6,3656
3,2,1,6,3657
4,2,1,6,3658
5,2,1,6,3659
6,2,1,6,3660
7,2,1,6,3661
8,2,1,6,3662
9,2,1,6,3663
1,3,1,6,3664
2,3,1,6,3665
3,3,1,6,3666
4,3,1,6,3667
5,3,1,6,3668
6,3,1,6,3669
7,3,1,6,3670
8,3,1,6,3671
9,3,1,6,3672
1,4,1,6,3673
2,4,1,6,3674
3,4,1,6,3675
4,4,1,6,3676
5,4,1,6,3677
6,4,1,6,3678
7,4,1,6,3679
8,4,1,6,3680
9,4,1,6,3681
1,5,1,6,3682
2,5,1,6,3683
3,5,1,6,3684
4,5,1,6,3685
5,5,1,6,3686
6,5,1,6,3687
7,5,1,6,3688
8,5,1,6,3689
9,5,1,6,3690
1,6,1,6,3691
2,6,1,6,3692
3,6,1,6,3693
4,6,1,6,3694
5,6,1,6,3695
6,6,1,6,3696
7,6,1,6,3697
8,6,1,6,3698
9,6,1,6,3699
1,7,1,6,3700
2,7,1,6,3701
3,7,1,6,3702
4,7,1,6,3703
5,7,1,6,3704
6,7,1,6,3705
7,7,1,6,3706
8,7,1,6,3707
9,7,1,6,3708
1,8,1,6,3709
2,8,1,6,3710
3,8,1,6,3711
4,8,1,6,3712
5,8,1,6,3713
6,8,1,6,3714
7,8,1,6,3715
8,8,1,6,3716
9,8,1,6,3717
1,9,1,6,3718
2,9,1,6,3719
3,9,1,6,3720
4,9,1,6,3721
5,9,1,6,3722
6,9,1,6,3723
7,9,1,6,3724
8,9,1,6,3725
9,9,1,6,3726
1,1,2,6,3727
2,1,2,6,3728
3,1,2,6,3729
4,1,2,6,3730
5,1,2,6,3731
6,1,2,6,3732
7,1,2,6,3733
8,1,2,6,3734
9,1,2,6,3735
1,2,2,6,3736
2,2,2,6,3737
3,2,2,6,3738
4,2,2,6,3739
5,2,2,6,3740
6,2,2,6,3741
7,2,2,6,3742
8,2,2,6,3743
9,2,2,6,3744
1,3,2,6,3745
2,3,2,6,3746
3,3,2,6,3747
4,3,2,6,3748
5,3,2,6,3749
6,3,2,6,3750
7,3,2,6,3751
8,3,2,6,3752
9,3,2,6,3753
1,4,2,6,3754
2,4,2,6,3755
3,4,2,6,3756
4,4,2,6,3757
5,4,2,6,3758
6,4,2,6,3759
7,4,2,6,3760
8,4,2,6,3761
9,4,2,6,3762
1,5,2,6,3763
2,5,2,6,3764
3,5,2,6,3765
4,5,2,6,3766
5,5,2,6,3767
6,5,2,6,3768
7,5,2,6,3769
8,5,2,6,3770
9,5,2,6,3771
1,6,2,6,3772
2,6,2,6,3773
3,6,2,6,3774
4,6,2,6,3775
5,6,2,6,3776
6,6,2,6,3777
7,6,2,6,3778
8,6,2,6,3779
9,6,2,6,3780
1,7,2,6,3781
2,7,2,6,3782
3,7,2,6,3783
4,7,2,6,3784
5,7,2,6,3785
6,7,2,6,3786
7,7,2,6,3787
8,7,2,6,3788
9,7,2,6,3789
1,8,2,6,3790
2,8,2,6,3791
3,8,2,6,3792
4,8,2,6,3793
5,8,2,6,3794
6,8,2,6,3795
7,8,2,6,3796
8,8,2,6,3797
9,8,2,6,3798
1,9,2,6,3799
2,9,2,6,3800
3,9,2,6,3801
4,9,2,6,3802
5,9,2,6,3803
6,9,2,6,3804
7,9,2,6,3805
8,9,2,6,3806
9,9,2,6,3807
1,1,3,6,3808
2,1,3,6,3809
3,1,3,6,3810
4,1,3,6,3811
5,1,3,6,3812
6,1,3,6,3813
7,1,3,6,3814
8,1,3,6,3815
9,1,3,6,3816
1,2,3,6,3817
2,2,3,6,3818
3,2,3,6,3819
4,2,3,6,3820
5,2,3,6,3821
6,2,3,6,3822
7,2,3,6,3823
8,2,3,6,3824
9,2,3,6,3825
1,3,3,6,3826
2,3,3,6,3827
3,3,3,6,3828
4,3,3,6,3829
5,3,3,6,3830
6,3,3,6,3831
7,3,3,6,3832
8,3,3,6,3833
9,3,3,6,3834
1,4,3,6,3835
2,4,3,6,3836
3,4,3,6,3837
4,4,3,6,3838
5,4,3,6,3839
6,4,3,6,3840
7,4,3,6,3841
8,4,3,6,3842
9,4,3,6,3843
1,5,3,6,3844
2,5,3,6,3845
3,5,3,6,3846
4,5,3,6,3847
5,5,3,6,3848
6,5,3,6,3849
7,5,3,6,3850
8,5,3,6,3851
9,5,3,6,3852
1,6,3,6,3853
2,6,3,6,3854
3,6,3,6,3855
4,6,3,6,3856
5,6,3,6,3857
6,6,3,6,3858
7,6,3,6,3859
8,6,3,6,3860
9,6,3,6,3861
1,7,3,6,3862
2,7,3,6,3863
3,7,3,6,3864
4,7,3,6,3865
5,7,3,6,3866
6,7,3,6,3867
7,7,3,6,3868
8,7,3,6,3869
9,7,3,6,3870
1,8,3,6,3871
2,8,3,6,3872
3,8,3,6,3873
4,8,3,6,3874
5,8,3,6,3875
6,8,3,6,3876
7,8,3,6,3877
8,8,3,6,3878
9,8,3,6,3879
1,9,3,6,3880
2,9,3,6,3881
3,9,3,6,3882
4,9,3,6,3883
5,9,3,6,3884
